User,Tweet,Date
InfoMigrants,"Security forces in Tripoli, Libya, conducted a series of raids on migrant homes, resulting in ""many"" migrants being detained, AP reports.

Authorities released pictures showing several dozen migrants surrounded by armed security personnel. 

https://t.co/zdOUFArFbV",2022-08-16 12:33:00+00:00
InfoMigrants,"Police in Italy have confirmed that one person has died and at least 15 were injured after a lorry collided with two buses on the motorway outside Florence. The buses were carrying migrants who had recently arrived in Lampedusa.

https://t.co/SHvUE1noaP",2022-08-16 11:17:00+00:00
InfoMigrants,"The Court of Justice of the EU has issued an opinion saying that a hosting program for a migrant applying for international protection can't be revoked, even if he or she has been responsible of crimes and violent acts. 

https://t.co/S13HHKBlhF",2022-08-16 09:42:52+00:00
InfoMigrants,"The number of migrants arriving in the EU via irregular means rose by 86% between January and July compared to the same period last year, the EU border agency Frontex said. 

On Cyprus, arrivals have more than doubled compared to last year's numbers. 

https://t.co/sOChjLc1aG",2022-08-16 06:52:25+00:00
InfoMigrants,"📷 According to UNHCR, Afghans are living as refugees in 98 countries, making them the 3rd largest displaced population after Syrians &amp; Venezuelans. 

The photos show rights activist Massouda Kohistani who was evacuated to Spain last August. Most of her family is still in Kabul. https://t.co/uibG06JlMQ",2022-08-15 15:22:00+00:00
InfoMigrants,"A local leader of labor union CISL in the Italian city of Foggia (Puglia region) says he was ""violently attacked ... by a group of foreign migrants"" inside the so-called 'ghetto' of Rignano, an informal camp that hosts nearly 1,000 foreign farmhands. 

https://t.co/886hUGZ92k",2022-08-15 14:33:00+00:00
InfoMigrants,"In the latest migrant tragedy reported from Libya's desert, 15 bodies have been found near the border with Sudan, two remain missing in the desert. Nine other migrants were reported to have survived the ordeal.

https://t.co/D3uMT9KxIp",2022-08-15 13:22:00+00:00
InfoMigrants,"Jawed Taiman was a child when his family fled Afghanistan. His film-making took him back to the country, only to be forced out again. 

He spoke to us about his connection with #Afghanistan and the events there which left him feeling broken. 

https://t.co/KLcVcMN8zi",2022-08-15 12:12:00+00:00
InfoMigrants,"On July 29, Alika Ogochukwu, from Nigeria, was beaten to death by a white Italian man on a street in Italy.

The widow says she has yet to come to terms with her husband's murder. She says he supported their family although he was living with a disability.
https://t.co/WLYVQsF1Xl",2022-08-15 10:24:00+00:00
InfoMigrants,"20 migrants working ""off the books"" on farms near Caserta, Italy, were discovered during police operations. 

Authorities subsequently issued measures to suspend the activity of four farms.

https://t.co/IMhYxdY3vt",2022-08-15 09:20:00+00:00
InfoMigrants,"Caritas is reporting increasing numbers of migrants traveling through Ventimiglia on the Italian-French border.
https://t.co/K6hnt7qMSv",2022-08-15 08:02:00+00:00
InfoMigrants,"Questions are being asked in Germany after a 16-year-old unaccompanied minor from Senegal was shot by police and died.
An investigation is underway say the German authorities:
https://t.co/INDxepkI9C",2022-08-15 07:02:00+00:00
InfoMigrants,Being displaced can be traumatic for anyone. But the UNHCR has been celebrating the power of dance to help heal some of those wounds. 👇 https://t.co/zCSA6BDbIw,2022-08-14 13:03:00+00:00
InfoMigrants,"What does 'home' mean to you? Even if you are displaced and in a new place, do you have things which are helping you settle in?
UNHCR has been looking at what home means for refugees around the world: 👇 https://t.co/xMStorZu45",2022-08-14 10:01:00+00:00
InfoMigrants,"There's a new member of the Refugee Olympic Team: Seyd Taha, who says he sees it as an ""amazing opportunity"".
Born in Iran, he was forced to leave the country in 2019. He now lives in London with his wife, according to the Refugee Olympic Team website. https://t.co/XHggBXWXr1",2022-08-14 07:48:00+00:00
InfoMigrants,UNHCR Libya has a new help page see below if you want help from the organization and you find yourself in Libya: 👇 https://t.co/pXCIgxVv1w,2022-08-13 13:19:00+00:00
InfoMigrants,"Learning skills is vital to help rebuild your community, wherever that may be.
Here's a video from the IOM about a group of women in Bangladesh who are doing just that. 👇 https://t.co/aDiLocKFx0",2022-08-13 10:07:00+00:00
InfoMigrants,"If you are an Afghan person in Scotland, you might like to contact the Afghan Citizens Information Service.
Here the Scottish Refugee Council introduces you to some of the team👇👇👇👇👇👇👇👇👇👇👇👇👇👇 https://t.co/xfzHRMKwum",2022-08-13 07:28:00+00:00
InfoMigrants,"Here are some pictures from Sea-Eye 4 of the 87 migrants who were able to disembark in the Italian port of Pozzallo on Friday.
Some of them, said Sea-Eye, had been traveling for two years before they finally made it to Europe. https://t.co/OJMkWZBf0u",2022-08-12 18:02:00+00:00
InfoMigrants,"Turkey is claiming that in 48 hours it rescued 130 migrants it says were pushed back from Greece.
It is a charge the Greek authorities repeatedly deny.
https://t.co/sR23iTeyvS",2022-08-12 17:34:00+00:00
InfoMigrants,"It seems this group of migrants, reportedly from Syria, have been stuck on an islet in the Evros river between Turkey and Greece all week.
Now Greece is saying they are on Turkish territory.
Here is a further update on their situation:
https://t.co/ANJf3nh6pL",2022-08-12 16:39:00+00:00
InfoMigrants,"More arrivals on Lampedusa according to the rescue organization Mediterranea Saving Humans.
After the Colibri aircraft alerted them to their presence, the boat Resqship helped 121 people on an overcrowded wooden boat and escorted them to Lampedusa. https://t.co/fRYdNpCR5x",2022-08-12 15:06:00+00:00
InfoMigrants,"The organization @alarm_phone is tweeting about an alert they have received from what they say is a group of 53 people on board a boat trying to reach the Canary Islands.
They have run out of fuel, say the boat's occupants and one person is in a ""serious condition."" https://t.co/Ko4OpyZFpd",2022-08-12 14:05:00+00:00
InfoMigrants,"The Refuge festival opens today (Friday) and the Scottish Refugee Council are excited to showcase a ""series of incredible artists"": https://t.co/IEMDNikbOr",2022-08-12 13:09:00+00:00
InfoMigrants,"Waiting times for family reunification in Germany seem to have got longer.
That's according to figures released this week looking at the period January to June:
https://t.co/m6FiHxOYR8",2022-08-12 12:10:00+00:00
InfoMigrants,"Mohammad and his family have been living in limbo since fleeing.
'We just wanted to be safe' they told @irenecaselli for @InfoMigrants
Some of Mohammad's colleagues were airlifted out of Afghanistan, but Mohammad had to travel by land, he explains:
https://t.co/WwdwwCY72a",2022-08-12 11:18:00+00:00
InfoMigrants,"Over the next few days, InfoMigrants will be publishing the stories of some Afghans who have fled since the Taliban took power in their country in August 2021.
Here Human Rights Watch reflect on the situation in Afghanistan under the Taliban over the last year. 👇 https://t.co/nTJ7zPz8kA",2022-08-12 10:07:00+00:00
InfoMigrants,"Good news on Migrant Voice for a man called Lewin Williams in Britain. He has been granted 3 years to stay in the UK after being threatened with deportation to Jamaica.
Thousands of people backed his campaign: 👇 https://t.co/zHlkKIvGsK",2022-08-12 09:06:00+00:00
InfoMigrants,Did you know? If you are Ukrainian and in the EU you have the right to open a basic bank account. Here's some information from the European Commission: 👇 https://t.co/NrMcgtbRgT,2022-08-12 08:08:00+00:00
InfoMigrants,"Numerous Tunisian companies are setting up regional offices and branches across southern Africa, encouraging yet more Tunisian nationals to relocate there. That's according to a new report on DW:
https://t.co/hVwgXZma5S",2022-08-12 07:06:00+00:00
InfoMigrants,"The Sea-Eye 4 ship with 87 migrants on board has been granted permission to dock in Sicily 🇮🇹 after nearly two weeks of waiting at sea.

The migrants were rescued 🛟 more than a week ago in Malta's SAR zone 🇲🇹 but the ship wasn't allowed to dock in Malta.
Pics from @seaeyeorg https://t.co/vLRHUB1nve",2022-08-12 02:22:15+00:00
InfoMigrants,"""Suddenly you wake up one day and everything is gone. It's like a bad dream.""

Afghan women who dared to play sport are now in exile, or constantly worrying about those left behind in the country where the Taliban have crushed women's rights.

https://t.co/SeTiqgdE9f",2022-08-12 00:38:06+00:00
InfoMigrants,"Be careful! According to a new report on the independent media portal Open Democracy, migrants in the UK could fall prey to immigration advisers who take their money knowing that they may have no chance of winning their immigration case.
https://t.co/tr1FZSaiVr",2022-08-11 17:33:00+00:00
InfoMigrants,"Doctors without Borders MSF have been collecting testimony from migrants on the Greek island of Samos.
They claim they have suffered violence as they tried to cross borders.
One woman told them ""you feel like dying"" when you are pushed back. https://t.co/G0uylKmkzl",2022-08-11 16:35:00+00:00
InfoMigrants,"Germany's Der Spiegel correspondent in Greece just provided an update from Greek sources about the group who are stuck in the Evros river border area.
According to those sources, the group are now on Turkish soil.
They have been saying for some days now they need medical help. https://t.co/YjW8hGgcTa",2022-08-11 15:25:02+00:00
InfoMigrants,"The last few days have seen several stories developing in Greece involving migrants.
One group of Syrian migrants are reportedly stuck in the Evros river.
Another group were rescued as their boat sank in the Aegean, many more are still missing though.
https://t.co/0vmYnfwXX1",2022-08-11 15:02:05+00:00
InfoMigrants,"A mayor from a northern Italian city is facing criticism from all political colors, after remarks he made about migrants.
He reportedly suggested undocumented migrants should be sent to a part of Sardinia until they could be processed and repatriated.
https://t.co/00iS4Hwkar",2022-08-11 12:14:00+00:00
InfoMigrants,"294 Afghans arrived in Spain late on Wednesday night.
They were airlifted out of Pakistan, because they had previously worked for the Spanish forces or government in Afghanistan and their lives were felt to be in danger from the new Taliban rulers.
https://t.co/uMTdBJlvin",2022-08-11 11:15:00+00:00
InfoMigrants,"According to the rescue organization Open Arms, conditions in the Mediterranean include strong winds and rough seas.
The Astral has just rescued 40 migrants after their overloaded boat overturned.
There were no victims, everyone is safe and sound with the Italian coastguard. https://t.co/JdoYo4bqdD",2022-08-11 10:57:55+00:00
InfoMigrants,"Climate change and the environment are some of the reasons why people are displaced around the world.
UNHCR and Norwegian Refugee Council have just released new figures about drought in Somalia leading to one million people becoming displaced. https://t.co/bgnRirNw6R",2022-08-11 10:07:00+00:00
InfoMigrants,"Latvia has extended its state of emergency along the country's border with Belarus.
The Council of Europe Commissioner though is also concerned about the situation along the border and has written to Latvia's Interior Minister about it.
https://t.co/3bxNOoLLSI",2022-08-11 09:03:00+00:00
InfoMigrants,"Save the Children are worried about the safety of Syrian refugees in Lebanon.
They say that rising bread prices are causing divisions, and even violence, between the Syrian and Lebanese communities in the country.
https://t.co/xoG3LZ0vrh",2022-08-11 08:10:00+00:00
InfoMigrants,"A series of violent incidents in Italy are providing fuel for the intense political debates ahead of the country's elections in September.
The incidents involve migrants as both victims and perpetrators and are being used to justify proposed policy.
https://t.co/FoEfpgqzsg",2022-08-11 07:06:00+00:00
InfoMigrants,"The British government have decided not to open up an accommodation center for asylum seekers on a former air base in the north of the country, after protests from the local community.
https://t.co/MqYDLw5btl",2022-08-10 18:11:00+00:00
InfoMigrants,"The IOM is sounding the alarm about the situation in Somalia.
Famine there is causing suffering and displacement. https://t.co/Y5VnQsRhUC",2022-08-10 16:22:00+00:00
InfoMigrants,"Germany is ready to take in migrants from Italy.
The latest EU solidarity mechanism was announced on June 10.
France too is getting ready to take groups of migrants.
https://t.co/gdxf0ezNIC",2022-08-10 15:18:00+00:00
InfoMigrants,"Alarm Phone and the Tunisian TAP news agency, as well as Reuters are reporting that three children and three women died off Tunisia in a shipwreck on Tuesday.
At least four people are still missing, they say.
Tunisian authorities were able to rescue at least 20 people, they said. https://t.co/JuoAOVDyly",2022-08-10 14:15:00+00:00
InfoMigrants,"Greek authorities are conducting a major search and rescue operation after a boat sank in the Aegean on Wednesday.
The boat could have been carrying up to 80 migrants. Just 29, all men, have been rescued so far, reports the news agency AP. Survivors from Iran, Iraq, Afghanistan. https://t.co/VVNCMkh1yN",2022-08-10 14:08:12+00:00
InfoMigrants,"A young man who fled Somalia because he feared dying of hunger has now died in Italy instead.
The authorities are trying to determine if it was an accident or suicide.
The man was undocumented but had applied for asylum in August.
https://t.co/JBqT9LNQgD",2022-08-10 13:03:00+00:00
InfoMigrants,"Greek police say they have stopped another 22 migrants attempting to leave the island of Crete with forged documents.
The numbers of those trying to leave Greece in this way reportedly increases in the summer months.
https://t.co/XJKIZkn5bw",2022-08-10 12:04:00+00:00
InfoMigrants,"This is the story of Tapash Sarkar, who died near the Albania-Montenegro border.
His brother spoke to InfoMigrants Bengali and confirmed the death. He also explained how many hopes the family had placed in Tapash reaching France to find work.
https://t.co/5BzcgsgHIZ",2022-08-10 11:06:00+00:00
InfoMigrants,"Finland has welcomed record numbers of asylum seekers this year.
Much of the increase is due to the war in Ukraine say the authorities.
Less than 1% of the claims progressed have been refused asylum.
https://t.co/io49ZaN20P",2022-08-10 10:03:00+00:00
InfoMigrants,"InfoMigrants' various teams will be publishing articles and testimonies to mark one year following the fall of Kabul over the next few weeks.
Here, the Refugee Council in the UK is highlighting some powerful testimonies already published in the Independent newspaper. https://t.co/cxQOgTZQJu",2022-08-10 09:05:00+00:00
InfoMigrants,"The monument in memory of migrants who have died, or gone missing, in the Mediterranean has been vandalized.
The monument on the island of Lampedusa, was restored in October 2021, now it looks like it will need some additional restoration.
https://t.co/fDoeLB7Otj",2022-08-10 08:05:00+00:00
InfoMigrants,"Changes in Portuguese law should make it easier for some people to migrate to, and work from or in, Portugal.
https://t.co/sjoZrUiVRV",2022-08-10 07:03:00+00:00
InfoMigrants,@joelhdz @ulimuc1 Thank you for pointing out that mistake - it has been changed to 'people seeking protection'.,2022-08-10 04:50:05+00:00
InfoMigrants,"The Irish regularization scheme ran for six months.
They have received almost 8,000 applicants.
For those who were accepted, the scheme has been 'life changing' commented a representative of a migrant rights charity.
https://t.co/gVoUEZfEv0",2022-08-09 17:33:00+00:00
InfoMigrants,"The NGO Migrant Voice, which describes itself as a migrant-led organization, enabling migrants to speak out and change the debate, is highlighting the long delays some asylum seekers are experiencing in the UK, while waiting for their asylum claims to be processed. https://t.co/FyqQfVzZsM",2022-08-09 16:01:00+00:00
InfoMigrants,"Local authorities in Germany's Saarland are appealing to residents to offer accommodation to help accommodate Ukrainians who have fled the war in their country.
The war has highlighted a housing shortage in the state, think some experts.
https://t.co/gC7z9jRGaJ",2022-08-09 15:07:00+00:00
InfoMigrants,"Belgium, like many other European states, has been suffering a housing crisis, which was also affecting accommodation for migrants and asylum seekers.
Now, a new center has been opened in the town of Berlaar.
https://t.co/a6g1CwO8kQ",2022-08-09 14:04:00+00:00
InfoMigrants,"This young goalkeeper has become the talk of social media, after he posted a picture of himself migrating to Italy.
According to interviews given to Italian radio, his father said he had been disappointed in Tunisia and was hoping to find work in Italy.
https://t.co/9SsFYCyBN8",2022-08-09 13:12:35+00:00
InfoMigrants,"Several reports confirm that at least six migrants died when the boat they were traveling on sunk off the Algerian coast.
Search operations continued for more who are believed to have been traveling on the same boat.
https://t.co/1FNMJvfsED",2022-08-09 11:24:00+00:00
InfoMigrants,"Our colleagues at DW have been catching up with some of the first Ukrainian refugees to arrive in the western German city of Cologne.
👇 Read their stories here: 👇
https://t.co/047IIo1mKd",2022-08-09 10:37:00+00:00
InfoMigrants,"The crew of the Geo Barents have been talking to one of the women they recently brought to Taranto in Italy.
Follow the thread to learn more about Rebecca *not her real name.👇 https://t.co/zKFEo8vcFj",2022-08-09 09:54:58+00:00
InfoMigrants,"There are several small Sicilian islands. Most migrants tend to arrive on Lampedusa or Sicily, but now the authorities on Pantelleria are asking their central government for help too, saying they can't cope with the new arrivals.
https://t.co/QiL2On2QQC",2022-08-09 08:07:00+00:00
InfoMigrants,"If you are an asylum seeker or a refugee and fancy volunteering in Scotland, this might be for you 👇 https://t.co/x2W5racZXa",2022-08-09 07:01:00+00:00
InfoMigrants,"The Greek coast guard rescue 122 migrants but the organization Alarm Phone is saying that another growing group of, reportedly Syrian, migrants are stranded at the Evros River crossing.
This group allege they have suffered violence from Greece and Turkey.
https://t.co/2ticwFncXU",2022-08-08 18:05:00+00:00
InfoMigrants,"Some small boats of migrants made it across the Mediterranean from Tunisia to Italy at the weekend. However, the Tunisian authorities said they had ""rescued"" more than 250 other migrants off the coast of Tunisia on Sunday.
https://t.co/QclWJo8IsC",2022-08-08 17:04:00+00:00
InfoMigrants,"A vehicle carrying 15 migrants crashed in Hungary in the early hours of Friday morning.
After failing to stop at a police checkpoint, the vehicle crashed into another car and burst into flames, say police.
https://t.co/HU0IdPAz4v",2022-08-08 16:02:00+00:00
InfoMigrants,"Demonstrators in Italy call for justice and the country enters a debate about racism, following the killing of a Nigerian migrant last week, and ahead of September's elections.
https://t.co/HPrVSvAx0Z",2022-08-08 15:07:00+00:00
InfoMigrants,"A migrant relocation system, agreed on June 10, to relieve Mediterranean states like Italy, is starting to take shape. Visits to Italian migrant centers and the identification of groups are underway. The Italian government salutes the first concrete steps.
https://t.co/LjfkbmBbxc",2022-08-08 14:05:00+00:00
InfoMigrants,"According to the news magazine Der Spiegel, Berlin's emergency plan for thousands of former local staff of German institutions, political activists and artists in Afghanistan has stalled due to new controls imposed by the Taliban.
https://t.co/E8PeDcAJ6u",2022-08-08 13:02:00+00:00
InfoMigrants,"If you are a Ukrainian in Scotland, this might be helpful for you 👇 https://t.co/ZcmVloLRfC",2022-08-08 12:08:00+00:00
InfoMigrants,"The Sea-Eye 4 is hoping that it can disembark the 87 migrants it has on board in Italy, after Malta rejected its requests for a safe harbor.
https://t.co/xDNi9QkO45",2022-08-08 11:06:00+00:00
InfoMigrants,"RT @Refugees: Refugee women and girls
✨break barriers
✨smash stereotypes
✨reach for their dreams
✨protect the planet
✨demand justice
✨fight…",2022-08-08 10:37:47+00:00
InfoMigrants,The organization Open Democracy have been speaking to one person about their experience living in hotels for asylum seekers in the UK.👇 https://t.co/5TCbdz0fLS,2022-08-08 10:04:00+00:00
InfoMigrants,"The European Commission has released its latest figures, for June, of the numbers of Ukrainians in various EU countries.
Last week, we reported on how Ukrainians' special protection status means they are free to return to Ukraine and come back to EU.
https://t.co/ZABrXJRqRC https://t.co/Y6MVpugVqX",2022-08-08 09:32:00+00:00
InfoMigrants,The numbers of those forced to flee their homes seems to be ever increasing. Here is the latest Global Trends report from UN Refugee Agency UNHCR https://t.co/r4Mwe3xnZe,2022-08-08 07:03:00+00:00
InfoMigrants,"RT @IOM_GMDAC: #DidYouKnow? 🤔

🌎🌎Countries in the Americas provide at least the first generation born abroad to emigrant citizens with birt…",2022-08-08 01:39:09+00:00
InfoMigrants,"RT @dwnews: While Ukrainian refugees in Germany can easily apply for a two-year residency permit, allowing them to work and study, many int…",2022-08-08 01:36:42+00:00
InfoMigrants,"MSF have been collecting testimonies at the Hungary-Serbia border. 
Migrants say they have been beaten and humiliated at the borders when they attempted to cross.
Similar stories in InfoMigrants'  Tales from the Border podcast.
https://t.co/MfdICYo7E6
https://t.co/sE1JVuOMTI https://t.co/WULlpUTxnm",2022-08-07 13:36:00+00:00
InfoMigrants,The Vatican sees migrants and refugees as essential to building a future we can all live in together on this planet. https://t.co/6xfKULPWMc,2022-08-07 09:34:00+00:00
InfoMigrants,"The UN Migration Agency IOM has been catching up with one of the migrants it helped to return home to Nigeria five years ago.
They report good news, as Ejike dreams of expanding his fashion business in his home country https://t.co/rmWPNC7iqh",2022-08-07 07:31:00+00:00
InfoMigrants,Sometimes migration stories are positive. UNHCR is celebrating Ivorian refugees returning home 👇 https://t.co/IrvUH7UfT9,2022-08-06 13:29:00+00:00
InfoMigrants,"An investigation in Italy has been looking into allegations that some child migrants are being accused of and tried as adult smugglers in Italian courts.
Here is the story of two of those migrants: 👇
https://t.co/xHHBJcBtH4",2022-08-06 09:24:00+00:00
InfoMigrants,"A new ruling by Italy's Constitutional Court makes the process of acquiring citizenship, for those married to an Italian, slightly easier, even in the event that their spouse dies during the process of acquiring citizenship.
https://t.co/saniiFOZKm",2022-08-06 07:05:00+00:00
InfoMigrants,"The French authorities tried to close down this migrant camp this week but now migrant rights organizations are questioning the legality of their actions.
https://t.co/h1Ef9VfmR4",2022-08-05 18:40:00+00:00
InfoMigrants,"The private rescue ship Astral, operated by Open Arms is currently sailing towards the Central Mediterranean.👇 https://t.co/TJjSv2vkzp",2022-08-05 17:48:00+00:00
InfoMigrants,"A young Nigerian migrant has alleged her Italian employer hit her when she went to claim money she says she should have been paid.
Reportedly she filmed the alleged violence and put it on social media.
Police are investigating the claims.
https://t.co/73cvNnGuQ8",2022-08-05 16:28:00+00:00
InfoMigrants,"In a letter to Emmanuel Macron, a young asylum seeker camped out for more than two months in a Paris square reminds the president that he vowed to prioritize the protection of children.
https://t.co/7LYTwxuHQ0",2022-08-05 15:32:00+00:00
InfoMigrants,"According to the Polish government, there has been an increase in sub-Saharan migrants hoping to cross from Belarus into Poland and on into the rest of the EU.
https://t.co/Jv8TwaFA9r",2022-08-05 13:31:00+00:00
InfoMigrants,"RT @alarm_phone: 🆘 from 100 people, among them many children, in distress in the Greek Search and Rescue Zone. They urgently need help and…",2022-08-05 12:38:13+00:00
InfoMigrants,"Although polls suggest that Italians care more about inflation than immigration, migration is still a ticket on which to campaign.
League leader Matteo Salvini visited Lampedusa this week and called for processing centers to be set up in North Africa.
https://t.co/5e1BKbZoeF",2022-08-05 12:32:00+00:00
InfoMigrants,"Conditions at a repatriation center for migrants in the Sicilian town of Caltanissetta have been called into question. 
Migrants who have been at the center have also sent videos and pictures to InfoMigrants, complaining about conditions inside.
https://t.co/GccoUYLvQT",2022-08-05 11:24:47+00:00
InfoMigrants,"We interviewed @zozanyasar a couple of years ago for InfoMigrants, when she had just completed a refugee journalist course. Now she's appearing as part of Refuge at @edintfest 
Here is what she told us back in 2019: 
https://t.co/AnmD8tekvm https://t.co/OEHcJlWwzF",2022-08-05 10:25:00+00:00
InfoMigrants,"A Libyan, a Chadian, a Cameroonian, two South Sudanese and nine Sudanese are among those sentenced at the court in Morocco.
They are charged with belonging to a criminal immigration gang and for insulting police officers, confirmed their lawyer.
https://t.co/QDHPOIvO6D",2022-08-05 10:02:51+00:00
InfoMigrants,"We reported yesterday that the 659 migrants on board the Geo Barents would be disembarking in Taranto, Italy. Now the disembarkation is underway, tweets MSF Sea. https://t.co/3MWoRBrhia",2022-08-05 09:51:34+00:00
InfoMigrants,"For Ukrainian refugees in Hungary, this might be of interest to you. A Hungarian language course in Budapest. https://t.co/EeHCucEldv",2022-08-04 17:56:00+00:00
InfoMigrants,"With 659 people on board, the MSF operated ship, the Geo Barents, is expected to dock in the southern Italian port of Taranto early on August 5, whereby it will begin disembarkation.
https://t.co/n0MSXZeDij",2022-08-04 16:31:00+00:00
InfoMigrants,"RT @UNHCRWestAfrica: Hadjara Arouna, 37, is overjoyed to be returning home in the Central African Republic🇨🇫 after years living as a refuge…",2022-08-04 14:35:32+00:00
InfoMigrants,"Different EU nations will use the funds in differnt ways, to help them manage the migrants arriving in their part of the world. Spain for instance will help boost its reception capacity. Cyprus will build a new reception center.
https://t.co/GPp3q02257",2022-08-04 14:33:34+00:00
InfoMigrants,"The EU has confirmed that Ukrainians can leave and re-enter the bloc under their special protection status. This is different from the situation for many of those who have refugee status in Europe, who often need a special permit to travel back home.
https://t.co/ZABrXJRqRC",2022-08-04 11:59:07+00:00
InfoMigrants,"Italy announced the opening of a new shelter for migrants arriving autonomously from Tunisia. It will be on the Sicilian island of Pantelleria
https://t.co/Qy9QWPegW6",2022-08-04 10:48:27+00:00
InfoMigrants,"According to the Belgian prosecutor's office, 17 workers from Bangladesh, 52 from the Philippines and 105 from Turkey have come forward saying they were promised lucrative contracts by recruitment agents. The reality, they say, was very different.
https://t.co/2RyBeMm89S",2022-08-04 09:32:23+00:00
InfoMigrants,"🇩🇪's federal minister of education, Bettina @starkwatzinger, expects the number of 🇺🇦 students to rise further in the new school year, which will begin in late August or early September in most states. https://t.co/hnNiY7OFbX",2022-08-04 08:03:00+00:00
InfoMigrants,"On Thursday, August 4, seasonal workers near Cuneo are to strike. They demand job contracts, housing and regularization to avoid the kinds of exploitation many undocumented migrants suffer. https://t.co/pmfm3CrjL2",2022-08-04 07:02:00+00:00
InfoMigrants,"German prosecutors have charged a man, 'Peter S.', accused of torching an asylum-seeker shelter more than 30 years ago.

The fire in September 1991 killed 27-year-old Ghanaian man, Samuel Yeboah, who was living in the center in the town of Saarlouis.

https://t.co/MnocGSW8I5",2022-08-04 06:58:05+00:00
InfoMigrants,"The route from Lebanon to Italy is becoming slightly more frequented. Greek police say this is the second time in a month they have arrested alleged smugglers
https://t.co/nRAgMLAeGK",2022-08-03 16:03:00+00:00
InfoMigrants,"If you want to understand the UK's immigration and asylum system and whether you have a right to remain, this video about a toolkit might be helpful. https://t.co/cfcRQutivE",2022-08-03 15:06:00+00:00
InfoMigrants,Greek police say that a migrant was killed and another lost her unborn child after allegedly being attacked by migrant gangs on the border with North Macedonia https://t.co/VSj3kbIwsW,2022-08-03 14:12:00+00:00
InfoMigrants,RT @SOSMedIntl: People rescued by @MSF_Sea are awaiting authorisation to disembark in a Place of Safety on the deck of #GeoBarents for up t…,2022-08-03 13:10:18+00:00
InfoMigrants,"RT @hackneycouncil: Don't miss Hackney Reggae Festival! Get down to Bohemia Place Friday, Saturday or Sunday. 30 acts over 3 days of celebr…",2022-08-03 12:54:01+00:00
InfoMigrants,"The UK's migrant policy hasn't appeared to deter migrants crossing the Channel. Totals for this year have reportedly already  surpassed 17,000 https://t.co/CFZSxMxYEB",2022-08-03 12:12:00+00:00
InfoMigrants,"According to the IOM, many of the victims of trafficking they helped came from Nigeria, Sudan and Somalia. https://t.co/tSk9TZfD7z",2022-08-03 10:56:00+00:00
InfoMigrants,"RT @Refugees: People become refugees not by choice, but by circumstance. https://t.co/IIrwUhtURQ",2022-08-03 10:46:28+00:00
InfoMigrants,"RT @ColinYeo1: When discussing immigration policy, consider what the government actually does not what it says or pretends it does. Recruit…",2022-08-03 09:32:02+00:00
InfoMigrants,Food shortages are hitting displaced populations worldwide hard. Along with the pandemic and war these are exacerbating humanitarian crises : https://t.co/DegEHzZxpB,2022-08-03 09:30:00+00:00
InfoMigrants,Human Rights Watch and Border Forensics say that the use of surveillance drones at sea could be helping the Libyan authorities return migrants to their country. https://t.co/38DZqpuetY,2022-08-03 08:53:43+00:00
InfoMigrants,"📷 These pictures dated July 30 show a tent camp set up by migrants, among them many families, near the Porte de Pantin in Paris, France. 

Reports via AP say there are more than 120 people living in the tents, hoping to be taken to more permanent accommodations. https://t.co/FgYcVsViwM",2022-08-03 07:10:00+00:00
InfoMigrants,"The government of Bosnia and Herzegovina says it has deported two Pakistani nationals on a commercial flight on Sunday.

The government hopes to soon start chartering planes and deporting thousands more.

https://t.co/l193qGvnlA",2022-08-02 15:12:00+00:00
InfoMigrants,"The European Court of Justice (ECJ) has overturned a German rule on family reunification.

It ruled that the German practice of denying minors in Syria to reunite with family in Germany was in violation of EU law.

https://t.co/0pkwNN2hDS",2022-08-02 14:01:46+00:00
InfoMigrants,"The town council of Cosenza (🇮🇹) has approved a motion to offer honorary citizenship to the sons &amp; daughters of migrants according to the principle of Ius Soli.

Ius Soli is a rule of law that a child's citizenship is determined by his/her place of birth.

https://t.co/DshFJn6FMk",2022-08-02 11:33:00+00:00
InfoMigrants,***Correction: This is the wrong link! Here's the actual article: https://t.co/bVsclMHKqa,2022-08-02 10:36:15+00:00
InfoMigrants,"The percentage of students who are not of Italian nationality in the Italian school system increased slightly in 2020-21. 

Moreover, of the more than 860,000 foreign students, approx. 66.7% is of second generation, meaning they were born on Italian soil.

https://t.co/gFHH5CAud7",2022-08-02 09:59:26+00:00
InfoMigrants,"In a case involving #SeaWatch, the ECJ has issued legal guidance on the rights of ports controlling humanitarian rescue ships.

The court ruled a port country can take detention measures in the ""event of a clear risk to safety, health or the environment.""

https://t.co/quofr2zsac",2022-08-02 08:26:00+00:00
InfoMigrants,"Check out ""The Escape Diaries"", a new series from InfoMigrants about the personal experiences of African students who fled the war in Ukraine. 

Find out more about how the war changed their lives and what the future holds for them 👇🏾

https://t.co/YfrgenqIrf",2022-08-02 07:17:00+00:00
InfoMigrants,"Pro Asyl has called on the German government to stop deporting asylum seekers from Germany back to Poland under the Dublin III Regulation.

""Poland has a massive rule of law problem, and the asylum reception conditions there are contrary to human rights.""

https://t.co/3qcx3tzxYp",2022-08-01 15:23:00+00:00
